pn_skid,kc_skid,pn_names,kc_names,claw_ids
65762,9294,Uniglomerular mALT DC2 adPN 65763 AJ,KCa'B'm 9295 CLM,9294.1
40306,9294,Uniglomerular mALT VM7d adPN 40307 CF,KCa'B'm 9295 CLM,9294.2
55085,9294,Uniglomerular mALT VC4 adPN 55086 AJ,KCa'B'm 9295 CLM,9294.3
67637,9294,Uniglomerular mALT DL2v adPN 67638 BH,KCa'B'm 9295 CLM,9294.4
23569,9294,Uniglomerular mALT VA4 lPN 23570 AA,KCa'B'm 9295 CLM,9294.5
40306,9374,Uniglomerular mALT VM7d adPN 40307 CF,KCy 9375 SAC,9374.1
53631,9374,Uniglomerular mALT DA2 lPN 53632 AA,KCy 9375 SAC,9374.2
23432,9374,Uniglomerular mALT VA2 adPN 23433 AA,KCy 9375 SAC,9374.3
775731,9394,Uniglomerular mALT VM1 lPN 39831 JMR,KCy 9395 JMR,9394.1
41308,9394,Uniglomerular mALT VM3 adPN 41309 BH,KCy 9395 JMR,9394.2
11544074,9394,Uniglomerular mALT DL1 adPN 27304 JMR,KCy 9395 JMR,9394.3
42927,9394,Uniglomerular mALT VC4 adPN 42928 JMR,KCy 9395 JMR,9394.4
42421,9394,Uniglomerular mALT VA1d adPN 42422 JMR,KCy 9395 JMR,9394.5
42421,9394,Uniglomerular mALT VA1d adPN 42422 JMR,KCy 9395 JMR,9394.6
11544074,9410,Uniglomerular mALT DL1 adPN 27304 JMR,KCy 9411 NS,9410.1
39668,9410,Uniglomerular mALT DL5 adPN 39669 JMR,KCy 9411 NS,9410.2
11524119,9410,Uniglomerular lALT VP1m l2PN 65701 AJ ECM,KCy 9411 NS,9410.3
39254,9410,Uniglomerular mALT VC5 adPN 39255 JMR,KCy 9411 NS,9410.4
1775706,9410,Uniglomerular mALT DL1 adPN 22153 JMR,KCy 9411 NS,9410.5
38885,9410,Uniglomerular mALT DA2 lPN 38886 BH,KCy 9411 NS,9410.6
16,9426,Uniglomerular mALT VA6 adPN 017 DB,KCy 9427 NS,9426.1
27246,9426,Uniglomerular mALT VM3 adPN 27247 JMR,KCy 9427 NS,9426.2
22132,9426,Uniglomerular mALT VC1 lPN 22133 BH,KCy 9427 NS,9426.3
30791,9426,Uniglomerular mALT DL2d adPN 30792 BH,KCy 9427 NS,9426.4
39254,9438,Uniglomerular mALT VC5 adPN 39255 JMR,KCy 9439 NS,9438.1
23432,9438,Uniglomerular mALT VA2 adPN 23433 AA,KCy 9439 NS,9438.2
775731,9438,Uniglomerular mALT VM1 lPN 39831 JMR,KCy 9439 NS,9438.3
11544074,9438,Uniglomerular mALT DL1 adPN 27304 JMR,KCy 9439 NS,9438.4
58686,9438,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCy 9439 NS,9438.5
27048,9438,Uniglomerular mALT DP1l adPN 27049 BH,KCy 9439 NS,9438.6
27048,9438,Uniglomerular mALT DP1l adPN 27049 BH,KCy 9439 NS,9438.7
165303,9458,Uniglomerular mALT VA3 adPN 34321 JMR,KCa'B'ap 9459 NS,9458.1
22422,9458,Uniglomerular mALT DL2v adPN 22423 JMR,KCa'B'ap 9459 NS,9458.2
52106,9458,Uniglomerular mALT VA1v adPN 52107 AA,KCa'B'ap 9459 NS,9458.3
32214,9458,Uniglomerular mALT VA7m lPN 32215 BH,KCa'B'ap 9459 NS,9458.4
165303,9458,Uniglomerular mALT VA3 adPN 34321 JMR,KCa'B'ap 9459 NS,9458.5
22976,9494,Uniglomerular mALT VL2p adPN 22977 JMR,KCy 9495 NS,9494.1
22906,9494,Uniglomerular mALT VA5 lPN 22907 JMR,KCy 9495 NS,9494.2
771242,9494,Uniglomerular mALT DC1 adPN 23665 AA,KCy 9495 NS,9494.3
23432,9494,Uniglomerular mALT VA2 adPN 23433 AA,KCy 9495 NS,9494.4
165303,9494,Uniglomerular mALT VA3 adPN 34321 JMR,KCy 9495 NS,9494.5
32214,9502,Uniglomerular mALT VA7m lPN 32215 BH,KCy 9503 SAC,9502.1
27246,9502,Uniglomerular mALT VM3 adPN 27247 JMR,KCy 9503 SAC,9502.2
28876,9502,Uniglomerular mALT DM3 adPN 28877 JMR,KCy 9503 SAC,9502.3
51886,9502,Uniglomerular mALT VM2 adPN 51887 AA,KCy 9503 SAC,9502.4
1775706,9502,Uniglomerular mALT DL1 adPN 22153 JMR,KCy 9503 SAC,9502.5
28876,9502,Uniglomerular mALT DM3 adPN 28877 JMR,KCy 9503 SAC,9502.6
30791,9502,Uniglomerular mALT DL2d adPN 30792 BH,KCy 9503 SAC,9502.7
40749,9558,Uniglomerular mALT DA4l adPN 40750 BH,KCy 9559 AEB,9558.1
22976,9558,Uniglomerular mALT VL2p adPN 22977 JMR,KCy 9559 AEB,9558.2
22132,9558,Uniglomerular mALT VC1 lPN 22133 BH,KCy 9559 AEB,9558.3
400943,9578,Uniglomerular mALT VC3m lvPN 24596 BH,KCy 9579 EAM,9578.1
57516,9578,Uniglomerular mALT VP2 adPN 57517 LK ECM,KCy 9579 EAM,9578.2
23597,9578,Uniglomerular mALT VM4 adPN 23598 BH,KCy 9579 EAM,9578.3
22132,9578,Uniglomerular mALT VC1 lPN 22133 BH,KCy 9579 EAM,9578.4
775731,9578,Uniglomerular mALT VM1 lPN 39831 JMR,KCy 9579 EAM,9578.5
41308,9590,Uniglomerular mALT VM3 adPN 41309 BH,KCy 9591 SAC,9590.1
54072,9590,Uniglomerular mALT VM2 adPN 54073 JMR,KCy 9591 SAC,9590.2
57410,9590,Uniglomerular mALT VA7l adPN 57411 NS,KCy 9591 SAC,9590.3
55085,9590,Uniglomerular mALT VC4 adPN 55086 AJ,KCy 9591 SAC,9590.4
23569,9590,Uniglomerular mALT VA4 lPN 23570 AA,KCy 9591 SAC,9590.5
37250,9654,Uniglomerular mALT DA4m adPN 37251 JMR,KCy 9655 IJA,9654.1
58686,9654,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCy 9655 IJA,9654.2
22132,9654,Uniglomerular mALT VC1 lPN 22133 BH,KCy 9655 IJA,9654.3
37250,9654,Uniglomerular mALT DA4m adPN 37251 JMR,KCy 9655 IJA,9654.4
186573,9654,Uniglomerular mALT VA7m lPN 21764 AA,KCy 9655 IJA,9654.5
581536,9654,Uniglomerular mALT DL3 lPN 47095 JMR,KCy 9655 IJA,9654.6
56623,9654,Uniglomerular mALT DL2v adPN 56624 BH,KCy 9655 IJA,9654.7
65762,9658,Uniglomerular mALT DC2 adPN 65763 AJ,KCy 9659 NS,9658.1
57385,9658,Uniglomerular mALT DM5 lPN 57386 HG,KCy 9659 NS,9658.2
40749,9658,Uniglomerular mALT DA4l adPN 40750 BH,KCy 9659 NS,9658.3
22976,9658,Uniglomerular mALT VL2p adPN 22977 JMR,KCy 9659 NS,9658.4
57410,9658,Uniglomerular mALT VA7l adPN 57411 NS,KCy 9659 NS,9658.5
771242,9702,Uniglomerular mALT DC1 adPN 23665 AA,KCy 9703 JMR,9702.1
771242,9702,Uniglomerular mALT DC1 adPN 23665 AA,KCy 9703 JMR,9702.2
400943,9702,Uniglomerular mALT VC3m lvPN 24596 BH,KCy 9703 JMR,9702.3
36108,9702,Uniglomerular mALT VA7m lPN 36109 BH,KCy 9703 JMR,9702.4
27884,9702,Uniglomerular lALT V ilPN bilateral 27885 JMR,KCy 9703 JMR,9702.5
39139,9738,Uniglomerular mALT VM5d adPN 39140 CF,KCy 9739 SI,9738.1
57410,9738,Uniglomerular mALT VA7l adPN 57411 NS,KCy 9739 SI,9738.2
57410,9738,Uniglomerular mALT VA7l adPN 57411 NS,KCy 9739 SI,9738.3
65762,9738,Uniglomerular mALT DC2 adPN 65763 AJ,KCy 9739 SI,9738.4
57319,9738,Uniglomerular mALT VA3 adPN 57320 IJA,KCy 9739 SI,9738.5
400943,9742,Uniglomerular mALT VC3m lvPN 24596 BH,KCy 9743 AJ,9742.1
771242,9742,Uniglomerular mALT DC1 adPN 23665 AA,KCy 9743 AJ,9742.2
30891,9754,Uniglomerular mALT DM1 lPN 30892 BH,KCy 9755 SAC,9754.1
23432,9754,Uniglomerular mALT VA2 adPN 23433 AA,KCy 9755 SAC,9754.2
57307,9754,Uniglomerular mALT DM6 adPN 57308 ML,KCy 9755 SAC,9754.3
23134,9754,Uniglomerular mALT VC3l adPN 23135 BH,KCy 9755 SAC,9754.4
771242,9754,Uniglomerular mALT DC1 adPN 23665 AA,KCy 9755 SAC,9754.5
27884,9754,Uniglomerular lALT V ilPN bilateral 27885 JMR,KCy 9755 SAC,9754.6
32214,9762,Uniglomerular mALT VA7m lPN 32215 BH,KCy 9763 CF,9762.1
58686,9762,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCy 9763 CF,9762.2
67408,9762,Uniglomerular mALT DM2 lPN 67409 BH,KCy 9763 CF,9762.3
39682,9762,Uniglomerular mALT DM4 adPN 39683 JMR,KCy 9763 CF,9762.4
771242,9762,Uniglomerular mALT DC1 adPN 23665 AA,KCy 9763 CF,9762.5
41308,9762,Uniglomerular mALT VM3 adPN 41309 BH,KCy 9763 CF,9762.6
22976,9762,Uniglomerular mALT VL2p adPN 22977 JMR,KCy 9763 CF,9762.7
57337,9842,Uniglomerular mALT DL2d adPN 57338 IJA,KCy 9843 NS,9842.1
1775706,9842,Uniglomerular mALT DL1 adPN 22153 JMR,KCy 9843 NS,9842.2
24251,9842,Uniglomerular mALT VM7v adPN 24252 LK,KCy 9843 NS,9842.3
36108,9842,Uniglomerular mALT VA7m lPN 36109 BH,KCy 9843 NS,9842.4
53631,9842,Uniglomerular mALT DA2 lPN 53632 AA,KCy 9843 NS,9842.5
58686,9930,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCy 9931 SAC,9930.1
53671,9930,Uniglomerular mALT VM5v adPN 53672 AA,KCy 9931 SAC,9930.2
30891,9930,Uniglomerular mALT DM1 lPN 30892 BH,KCy 9931 SAC,9930.3
67408,9930,Uniglomerular mALT DM2 lPN 67409 BH,KCy 9931 SAC,9930.4
58686,10078,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBs 10079 NSR,10078.1
53631,10078,Uniglomerular mALT DA2 lPN 53632 AA,KCaBs 10079 NSR,10078.2
22744,10078,Uniglomerular mALT VC3m lvPN 22745 JMR,KCaBs 10079 NSR,10078.3
11544074,10078,Uniglomerular mALT DL1 adPN 27304 JMR,KCaBs 10079 NSR,10078.4
62434,10078,Uniglomerular mALT VM5d adPN 62435 AJ,KCaBs 10079 NSR,10078.5
40306,10078,Uniglomerular mALT VM7d adPN 40307 CF,KCaBs 10079 NSR,10078.6
771242,10082,Uniglomerular mALT DC1 adPN 23665 AA,KCaBs 10083 AEB,10082.1
16,10082,Uniglomerular mALT VA6 adPN 017 DB,KCaBs 10083 AEB,10082.2
39682,10082,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBs 10083 AEB,10082.3
67637,10082,Uniglomerular mALT DL2v adPN 67638 BH,KCaBs 10083 AEB,10082.4
23432,10082,Uniglomerular mALT VA2 adPN 23433 AA,KCaBs 10083 AEB,10082.5
54072,10166,Uniglomerular mALT VM2 adPN 54073 JMR,KCaBs 10167 JMR,10166.1
39682,10166,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBs 10167 JMR,10166.2
30891,10166,Uniglomerular mALT DM1 lPN 30892 BH,KCaBs 10167 JMR,10166.3
22422,10166,Uniglomerular mALT DL2v adPN 22423 JMR,KCaBs 10167 JMR,10166.4
27048,10170,Uniglomerular mALT DP1l adPN 27049 BH,KCaBs 10171 ZSG,10170.1
56623,10170,Uniglomerular mALT DL2v adPN 56624 BH,KCaBs 10171 ZSG,10170.2
30891,10170,Uniglomerular mALT DM1 lPN 30892 BH,KCaBs 10171 ZSG,10170.3
30891,10170,Uniglomerular mALT DM1 lPN 30892 BH,KCaBs 10171 ZSG,10170.4
30791,10170,Uniglomerular mALT DL2d adPN 30792 BH,KCaBs 10171 ZSG,10170.5
22132,10170,Uniglomerular mALT VC1 lPN 22133 BH,KCaBs 10171 ZSG,10170.6
67637,10170,Uniglomerular mALT DL2v adPN 67638 BH,KCaBs 10171 ZSG,10170.7
165303,10202,Uniglomerular mALT VA3 adPN 34321 JMR,KCaBs 10203 AA,10202.1
58686,10202,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBs 10203 AA,10202.2
53671,10202,Uniglomerular mALT VM5v adPN 53672 AA,KCaBs 10203 AA,10202.3
37935,10202,Uniglomerular mALT VC4 adPN 37936 CF,KCaBs 10203 AA,10202.4
30434,10202,Uniglomerular mALT VM5v adPN 30435 BH,KCaBs 10203 AA,10202.5
27246,10306,Uniglomerular mALT VM3 adPN 27247 JMR,KCaBs 10307 ECS,10306.1
67408,10306,Uniglomerular mALT DM2 lPN 67409 BH,KCaBs 10307 ECS,10306.2
67637,10306,Uniglomerular mALT DL2v adPN 67638 BH,KCaBs 10307 ECS,10306.3
39682,10306,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBs 10307 ECS,10306.4
22594,10378,Uniglomerular mALT DM5 lPN 22595 BH,KCaBs 10379 NS,10378.1
39682,10378,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBs 10379 NS,10378.2
16,10378,Uniglomerular mALT VA6 adPN 017 DB,KCaBs 10379 NS,10378.3
67408,10378,Uniglomerular mALT DM2 lPN 67409 BH,KCaBs 10379 NS,10378.4
30791,10378,Uniglomerular mALT DL2d adPN 30792 BH,KCaBs 10379 NS,10378.5
57341,10410,Uniglomerular mALT DL2d adPN 57342 ML,KCaBs 10411 SAC,10410.1
58686,10410,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBs 10411 SAC,10410.2
192547,10410,Uniglomerular lALT V ilPN bilateral 192548 EAM GSXEJ RJVR,KCaBs 10411 SAC,10410.3
22422,10410,Uniglomerular mALT DL2v adPN 22423 JMR,KCaBs 10411 SAC,10410.4
23432,10410,Uniglomerular mALT VA2 adPN 23433 AA,KCaBs 10411 SAC,10410.5
24726,10410,Uniglomerular mALT VM1 lPN 24727 BH,KCaBs 10411 SAC,10410.6
28876,10442,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBs 10443 CF,10442.1
30891,10442,Uniglomerular mALT DM1 lPN 30892 BH,KCaBs 10443 CF,10442.2
28876,10442,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBs 10443 CF,10442.3
39682,10442,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBs 10443 CF,10442.4
39682,10482,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBs 10483 IJA,10482.1
771242,10482,Uniglomerular mALT DC1 adPN 23665 AA,KCaBs 10483 IJA,10482.2
30891,10482,Uniglomerular mALT DM1 lPN 30892 BH,KCaBs 10483 IJA,10482.3
58686,10482,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBs 10483 IJA,10482.4
27048,10482,Uniglomerular mALT DP1l adPN 27049 BH,KCaBs 10483 IJA,10482.5
57319,10482,Uniglomerular mALT VA3 adPN 57320 IJA,KCaBs 10483 IJA,10482.6
755022,10482,Uniglomerular mALT DA1 lPN 57358 IJA,KCaBs 10483 IJA,10482.7
30891,10482,Uniglomerular mALT DM1 lPN 30892 BH,KCaBs 10483 IJA,10482.8
23569,10482,Uniglomerular mALT VA4 lPN 23570 AA,KCaBs 10483 IJA,10482.9
22976,10526,Uniglomerular mALT VL2p adPN 22977 JMR,KCaBs 10527 AJ,10526.1
16,10526,Uniglomerular mALT VA6 adPN 017 DB,KCaBs 10527 AJ,10526.2
39682,10526,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBs 10527 AJ,10526.3
23569,10526,Uniglomerular mALT VA4 lPN 23570 AA,KCaBs 10527 AJ,10526.4
30891,10598,Uniglomerular mALT DM1 lPN 30892 BH,KCaBc 10599 LK,10598.1
57323,10598,Uniglomerular mALT DA1 lPN 57324 LK JSL,KCaBc 10599 LK,10598.2
58686,10598,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBc 10599 LK,10598.3
21999,10598,Uniglomerular mALT VL2a adPN 22000 JMR,KCaBc 10599 LK,10598.4
39682,10598,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBc 10599 LK,10598.5
40637,10598,Uniglomerular mALT D adPN 40638 BH,KCaBc 10599 LK,10598.6
28876,10598,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBc 10599 LK,10598.7
39682,10630,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBs 10631 LK,10630.1
30891,10630,Uniglomerular mALT DM1 lPN 30892 BH,KCaBs 10631 LK,10630.2
28876,10630,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBs 10631 LK,10630.3
23569,10630,Uniglomerular mALT VA4 lPN 23570 AA,KCaBs 10631 LK,10630.4
41578,10630,Uniglomerular mALT VC3l adPN 41579 AJ,KCaBs 10631 LK,10630.5
27246,10694,Uniglomerular mALT VM3 adPN 27247 JMR,KCaBc 10695 CF,10694.1
39682,10694,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBc 10695 CF,10694.2
21999,10694,Uniglomerular mALT VL2a adPN 22000 JMR,KCaBc 10695 CF,10694.3
581536,10698,Uniglomerular mALT DL3 lPN 47095 JMR,KCaBc 10699 SI,10698.1
35246,10698,Uniglomerular mALT D adPN 35247 AA,KCaBc 10699 SI,10698.2
51886,10698,Uniglomerular mALT VM2 adPN 51887 AA,KCaBc 10699 SI,10698.3
22976,10698,Uniglomerular mALT VL2p adPN 22977 JMR,KCaBc 10699 SI,10698.4
771242,10698,Uniglomerular mALT DC1 adPN 23665 AA,KCaBc 10699 SI,10698.5
32214,10698,Uniglomerular mALT VA7m lPN 32215 BH,KCaBc 10699 SI,10698.6
23432,10698,Uniglomerular mALT VA2 adPN 23433 AA,KCaBc 10699 SI,10698.7
58686,10714,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBc 10715 JMR,10714.1
22132,10714,Uniglomerular mALT VC1 lPN 22133 BH,KCaBc 10715 JMR,10714.2
49865,10714,Uniglomerular mALT VM5d adPN 49866 JMR,KCaBc 10715 JMR,10714.3
45882,10714,Biglomerular mALT VP3 + VP1l ivPN bilateral 45883 AA ECM,KCaBc 10715 JMR,10714.4
16,10714,Uniglomerular mALT VA6 adPN 017 DB,KCaBc 10715 JMR,10714.5
27048,10714,Uniglomerular mALT DP1l adPN 27049 BH,KCaBc 10715 JMR,10714.6
56424,10722,Uniglomerular mALT DM2 lPN 56425 BH,KCaBc 10723 RT - IJA,10722.1
61773,10722,Uniglomerular mALT DL2v adPN 61774 JMR,KCaBc 10723 RT - IJA,10722.2
28876,10722,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBc 10723 RT - IJA,10722.3
39682,10722,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBc 10723 RT - IJA,10722.4
32399,10722,Uniglomerular mALT DC3 adPN 32400 AA,KCaBc 10723 RT - IJA,10722.5
42421,10722,Uniglomerular mALT VA1d adPN 42422 JMR,KCaBc 10723 RT - IJA,10722.6
58686,10754,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBc 10755 IJA,10754.1
771242,10754,Uniglomerular mALT DC1 adPN 23665 AA,KCaBc 10755 IJA,10754.2
49865,10754,Uniglomerular mALT VM5d adPN 49866 JMR,KCaBc 10755 IJA,10754.3
28876,10754,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBc 10755 IJA,10754.4
11544074,10754,Uniglomerular mALT DL1 adPN 27304 JMR,KCaBc 10755 IJA,10754.5
30891,10814,Uniglomerular mALT DM1 lPN 30892 BH,KCaBc 10815 NS,10814.1
49865,10814,Uniglomerular mALT VM5d adPN 49866 JMR,KCaBc 10815 NS,10814.2
67408,10814,Uniglomerular mALT DM2 lPN 67409 BH,KCaBc 10815 NS,10814.3
23432,10814,Uniglomerular mALT VA2 adPN 23433 AA,KCaBc 10815 NS,10814.4
51080,10818,Uniglomerular mALT VA1v adPN 57251 LK,KCaBc 10819 AJ,10818.1
28876,10818,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBc 10819 AJ,10818.2
771242,10818,Uniglomerular mALT DC1 adPN 23665 AA,KCaBc 10819 AJ,10818.3
23432,10818,Uniglomerular mALT VA2 adPN 23433 AA,KCaBc 10819 AJ,10818.4
27884,10818,Uniglomerular lALT V ilPN bilateral 27885 JMR,KCaBc 10819 AJ,10818.5
771242,10818,Uniglomerular mALT DC1 adPN 23665 AA,KCaBc 10819 AJ,10818.6
771242,10850,Uniglomerular mALT DC1 adPN 23665 AA,KCaBc 10851 CF,10850.1
22976,10850,Uniglomerular mALT VL2p adPN 22977 JMR,KCaBc 10851 CF,10850.2
23432,10850,Uniglomerular mALT VA2 adPN 23433 AA,KCaBc 10851 CF,10850.3
39682,10850,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBc 10851 CF,10850.4
16,10850,Uniglomerular mALT VA6 adPN 017 DB,KCaBc 10851 CF,10850.5
51886,10882,Uniglomerular mALT VM2 adPN 51887 AA,KCaBc 10883 NS,10882.1
54072,10882,Uniglomerular mALT VM2 adPN 54073 JMR,KCaBc 10883 NS,10882.2
58686,10882,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBc 10883 NS,10882.3
22976,10882,Uniglomerular mALT VL2p adPN 22977 JMR,KCaBc 10883 NS,10882.4
23569,10894,Uniglomerular mALT VA4 lPN 23570 AA,KCaBs 10895 EW,10894.1
23569,10894,Uniglomerular mALT VA4 lPN 23570 AA,KCaBs 10895 EW,10894.2
771242,10894,Uniglomerular mALT DC1 adPN 23665 AA,KCaBs 10895 EW,10894.3
28876,10894,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBs 10895 EW,10894.4
30891,10894,Uniglomerular mALT DM1 lPN 30892 BH,KCaBs 10895 EW,10894.5
58686,10894,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBs 10895 EW,10894.6
16,10946,Uniglomerular mALT VA6 adPN 017 DB,KCaBs 10947 IJA,10946.1
27246,10946,Uniglomerular mALT VM3 adPN 27247 JMR,KCaBs 10947 IJA,10946.2
39682,10946,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBs 10947 IJA,10946.3
58686,10946,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBs 10947 IJA,10946.4
39682,10946,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBs 10947 IJA,10946.5
30891,10946,Uniglomerular mALT DM1 lPN 30892 BH,KCaBs 10947 IJA,10946.6
39682,10986,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBs 10987 BH,10986.1
30891,10986,Uniglomerular mALT DM1 lPN 30892 BH,KCaBs 10987 BH,10986.2
56623,10986,Uniglomerular mALT DL2v adPN 56624 BH,KCaBs 10987 BH,10986.3
56424,10986,Uniglomerular mALT DM2 lPN 56425 BH,KCaBs 10987 BH,10986.4
41308,11010,Uniglomerular mALT VM3 adPN 41309 BH,KCaBs  11011 NS,11010.1
30891,11010,Uniglomerular mALT DM1 lPN 30892 BH,KCaBs  11011 NS,11010.2
30891,11010,Uniglomerular mALT DM1 lPN 30892 BH,KCaBs  11011 NS,11010.3
23432,11010,Uniglomerular mALT VA2 adPN 23433 AA,KCaBs  11011 NS,11010.4
16,11010,Uniglomerular mALT VA6 adPN 017 DB,KCaBs  11011 NS,11010.5
165303,11010,Uniglomerular mALT VA3 adPN 34321 JMR,KCaBs  11011 NS,11010.6
39668,11078,Uniglomerular mALT DL5 adPN 39669 JMR,KCaBs 11079 IJA,11078.1
32399,11078,Uniglomerular mALT DC3 adPN 32400 AA,KCaBs 11079 IJA,11078.2
41578,11078,Uniglomerular mALT VC3l adPN 41579 AJ,KCaBs 11079 IJA,11078.3
23432,11078,Uniglomerular mALT VA2 adPN 23433 AA,KCaBs 11079 IJA,11078.4
57414,11102,Uniglomerular mALT DC3 adPN 57415 LK,KCaBs 11103 NS,11102.1
41578,11102,Uniglomerular mALT VC3l adPN 41579 AJ,KCaBs 11103 NS,11102.2
11544121,11102,Uniglomerular mALT VM7d adPN 40791 BH,KCaBs 11103 NS,11102.3
67408,11102,Uniglomerular mALT DM2 lPN 67409 BH,KCaBs 11103 NS,11102.4
57414,11102,Uniglomerular mALT DC3 adPN 57415 LK,KCaBs 11103 NS,11102.5
24251,11106,Uniglomerular mALT VM7v adPN 24252 LK,KCaBs 11107 CF,11106.1
27048,11106,Uniglomerular mALT DP1l adPN 27049 BH,KCaBs 11107 CF,11106.2
22594,11106,Uniglomerular mALT DM5 lPN 22595 BH,KCaBs 11107 CF,11106.3
41578,11106,Uniglomerular mALT VC3l adPN 41579 AJ,KCaBs 11107 CF,11106.4
11544121,11122,Uniglomerular mALT VM7d adPN 40791 BH,KCaBs 11123 BH,11122.1
40749,11122,Uniglomerular mALT DA4l adPN 40750 BH,KCaBs 11123 BH,11122.2
1775706,11122,Uniglomerular mALT DL1 adPN 22153 JMR,KCaBs 11123 BH,11122.3
40637,11122,Uniglomerular mALT D adPN 40638 BH,KCaBs 11123 BH,11122.4
32399,11122,Uniglomerular mALT DC3 adPN 32400 AA,KCaBs 11123 BH,11122.5
23569,11138,Uniglomerular mALT VA4 lPN 23570 AA,KCaBs 11139 NS,11138.1
58686,11138,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBs 11139 NS,11138.2
21999,11138,Uniglomerular mALT VL2a adPN 22000 JMR,KCaBs 11139 NS,11138.3
42927,11138,Uniglomerular mALT VC4 adPN 42928 JMR,KCaBs 11139 NS,11138.4
51886,11138,Uniglomerular mALT VM2 adPN 51887 AA,KCaBs 11139 NS,11138.5
53671,11142,Uniglomerular mALT VM5v adPN 53672 AA,KCaBs 11143 JSL,11142.1
46493,11142,Uniglomerular mALT DC4 adPN 46494 JMR,KCaBs 11143 JSL,11142.2
40306,11142,Uniglomerular mALT VM7d adPN 40307 CF,KCaBs 11143 JSL,11142.3
186573,11142,Uniglomerular mALT VA7m lPN 21764 AA,KCaBs 11143 JSL,11142.4
22976,11142,Uniglomerular mALT VL2p adPN 22977 JMR,KCaBs 11143 JSL,11142.5
57307,11146,Uniglomerular mALT DM6 adPN 57308 ML,KCaBs 11147 SAC,11146.1
771242,11146,Uniglomerular mALT DC1 adPN 23665 AA,KCaBs 11147 SAC,11146.2
22906,11146,Uniglomerular mALT VA5 lPN 22907 JMR,KCaBs 11147 SAC,11146.3
27295,11146,Uniglomerular mALT DA1 lPN 27296 BH,KCaBs 11147 SAC,11146.4
27295,11146,Uniglomerular mALT DA1 lPN 27296 BH,KCaBs 11147 SAC,11146.5
58686,11438,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCy 11439 NS-SAC,11438.1
16,11438,Uniglomerular mALT VA6 adPN 017 DB,KCy 11439 NS-SAC,11438.2
581536,11438,Uniglomerular mALT DL3 lPN 47095 JMR,KCy 11439 NS-SAC,11438.3
39139,11438,Uniglomerular mALT VM5d adPN 39140 CF,KCy 11439 NS-SAC,11438.4
23432,11438,Uniglomerular mALT VA2 adPN 23433 AA,KCy 11439 NS-SAC,11438.5
39139,11438,Uniglomerular mALT VM5d adPN 39140 CF,KCy 11439 NS-SAC,11438.6
27048,11482,Uniglomerular mALT DP1l adPN 27049 BH,KCy 11483 HG,11482.1
771242,11482,Uniglomerular mALT DC1 adPN 23665 AA,KCy 11483 HG,11482.2
57414,11482,Uniglomerular mALT DC3 adPN 57415 LK,KCy 11483 HG,11482.3
62434,11482,Uniglomerular mALT VM5d adPN 62435 AJ,KCy 11483 HG,11482.4
46493,11482,Uniglomerular mALT DC4 adPN 46494 JMR,KCy 11483 HG,11482.5
400943,11482,Uniglomerular mALT VC3m lvPN 24596 BH,KCy 11483 HG,11482.6
39139,11534,Uniglomerular mALT VM5d adPN 39140 CF,KCy 11535 NS,11534.1
33903,11534,Uniglomerular mALT DL3 lPN 33904 JMR,KCy 11535 NS,11534.2
